crime_id,location,date,time,crime_type,gender,role,age,weather,severity,latitude,longitude
CR00885,Kanombe,2020-07-29,21:04,Burglary,Male,Victim,31,Rainy,4.36,-1.96287719146935,30.139885373961107
CR00886,Kacyiru,2020-10-26,13:17,Vandalism,Other,Suspect,46,Rainy,2.5,-1.9312654559850073,30.053764633702993
CR00887,Gisozi,2021-06-08,02:13,Robbery,Female,Victim,25,Clear,5.02,-1.940311892083747,30.07476277246645
CR00888,Rwezamenyo,2021-02-08,22:40,Theft,Male,Victim,49,Clear,2.88,-1.9599345780895017,30.040326667683495
CR00889,Kicukiro,2020-12-21,15:59,Burglary,Male,Suspect,33,Rainy,5.05,-1.9692628952561733,30.109229595735382
CR00890,Kanombe,2023-05-18,22:16,Robbery,Male,Suspect,16,Clear,5.01,-1.9737713823502894,30.138621616304743
CR00891,Kanombe,2020-11-09,20:39,Robbery,Male,Victim,16,Rainy,5.62,-1.9706102603823619,30.138563911014693
CR00892,Masaka,2024-04-05,16:31,Assault,Other,Victim,28,Rainy,6.19,-1.9539423409913685,30.133317576254786
CR00893,Gikondo,2024-04-03,01:12,Vandalism,Female,Victim,58,Clear,1.74,-1.9714360277767664,30.067248746086232
CR00894,Gacuriro,2023-09-04,12:07,Vandalism,Male,Suspect,25,Rainy,1.51,-1.9128725145548602,30.089794503527738
CR00895,Remera,2020-06-03,07:21,Assault,Female,Suspect,40,Clear,7.84,-1.9466883454685053,30.102015739017446
CR00896,Jali,2020-12-28,02:12,Robbery,Female,Suspect,32,Clear,6.21,-1.897727808554704,30.094843852938855
CR00897,Kanombe,2024-05-01,08:32,Assault,Female,Victim,76,Clear,6.07,-1.9656736941491963,30.134608976151117
CR00898,Kacyiru,2023-07-10,12:21,Robbery,Male,Victim,71,Cloudy,5.55,-1.9324442030947204,30.061993898615277
CR00899,Kimironko,2022-10-08,22:53,Vandalism,Male,Suspect,35,Cloudy,1.96,-1.920025621677773,30.120268249584598
CR00900,Niboye,2022-08-08,20:30,Robbery,Other,Victim,54,Clear,5.09,-1.9829606305701675,30.0992694934824
CR00901,Kanombe,2024-03-25,06:40,Robbery,Male,Suspect,57,Clear,6.39,-1.976074258070315,30.144981948546317
CR00902,Kimironko,2023-02-28,21:26,Vandalism,Male,Suspect,76,Clear,1.51,-1.9306137774117689,30.108805701021566
CR00903,Rwezamenyo,2024-04-05,16:43,Assault,Female,Victim,34,Cloudy,7.25,-1.9694038477531899,30.033744582529447
CR00904,Kigali CBD,2023-04-01,02:43,Burglary,Female,Suspect,46,Rainy,5.94,-1.94315421740076,30.048853989674278
CR00905,Nyarugenge,2022-07-08,02:01,Robbery,Female,Victim,22,Clear,6.65,-1.9654889631779178,30.047057899297734
CR00906,Remera,2023-10-26,22:36,Theft,Other,Suspect,49,Clear,3.73,-1.952356220313432,30.102298896324633
CR00907,Rusororo,2024-12-11,04:50,Theft,Male,Suspect,30,Clear,3.86,-1.9121042162005204,30.123232804376535
CR00908,Rusororo,2023-03-02,02:26,Assault,Male,Victim,17,Clear,7.99,-1.9059232293542772,30.13246892040912
CR00909,Rwezamenyo,2023-08-09,09:19,Robbery,Other,Suspect,20,Clear,6.26,-1.9542616415299454,30.03892963211912
CR00910,Kicukiro,2023-07-25,01:50,Robbery,Male,Victim,28,Clear,5.98,-1.9798954358026715,30.121445521295552
CR00911,Kimironko,2023-07-03,12:51,Burglary,Male,Suspect,52,Rainy,4.95,-1.9304755319281413,30.114272477160196
CR00912,Nduba,2021-10-23,10:30,Burglary,Female,Suspect,28,Rainy,5.75,-1.9163074648782565,30.077981791416466
CR00913,Kacyiru,2024-11-04,05:55,Theft,Female,Victim,80,Rainy,3.5,-1.9288126128165262,30.061043528162344
CR00914,Kimisagara,2023-07-08,00:02,Theft,Male,Victim,68,Clear,3.61,-1.9774274848236948,30.034841657808105
CR00915,Kigarama,2021-10-09,03:19,Theft,Other,Victim,33,Clear,2.08,-1.9655208651032823,30.099011041668888
CR00916,Muhima,2020-11-05,11:56,Theft,Male,Victim,15,Clear,2.06,-1.9496328727318668,30.060391943268424
CR00917,Muhima,2022-06-19,23:01,Robbery,Male,Victim,43,Rainy,6.79,-1.952601661485895,30.052489596407618
CR00918,Muhima,2020-05-19,08:12,Theft,Other,Suspect,18,Clear,2.31,-1.951456657828742,30.05478864052717
CR00919,Nduba,2022-08-18,20:42,Burglary,Male,Victim,44,Clear,5.47,-1.9023283432026614,30.066334469971277
CR00920,Nyamirambo,2022-06-24,00:00,Robbery,Female,Suspect,69,Rainy,6.74,-1.9798021276444895,30.061795242677665
CR00921,Niboye,2023-07-17,04:22,Vandalism,Female,Victim,64,Cloudy,1.26,-1.9973658580589377,30.10564386074981
CR00922,Masaka,2021-09-12,19:51,Assault,Female,Victim,33,Clear,6.84,-1.9635595809556885,30.13998836504902
CR00923,Masaka,2024-06-18,02:39,Burglary,Female,Victim,60,Clear,5.69,-1.958775963433799,30.132279003297445
CR00924,Kicukiro,2021-07-16,02:30,Assault,Male,Victim,51,Stormy,6.11,-1.9704126288091526,30.117827502134055
CR00925,Rwezamenyo,2023-04-26,05:27,Vandalism,Other,Suspect,43,Clear,2.27,-1.9533075117989258,30.035235441432203
CR00926,Kigarama,2020-04-25,22:40,Vandalism,Female,Suspect,64,Clear,1.12,-1.984315493740449,30.087455598972895
CR00927,Kicukiro,2021-12-21,11:21,Theft,Male,Suspect,29,Rainy,2.19,-1.96387970939282,30.11385874327213
CR00928,Rwezamenyo,2022-11-05,01:59,Theft,Other,Victim,77,Clear,3.09,-1.9642993997287927,30.025678192379623
CR00929,Muhima,2020-05-31,18:58,Vandalism,Other,Victim,36,Clear,2.97,-1.9620396313675947,30.05389692408091
CR00930,Remera,2021-09-27,09:41,Robbery,Other,Suspect,29,Rainy,5.39,-1.950042076948355,30.100825832884357
CR00931,Muhima,2022-08-03,19:09,Robbery,Other,Victim,43,Clear,6.23,-1.959356550601971,30.054997996549442
CR00932,Kacyiru,2022-07-14,04:58,Burglary,Male,Victim,28,Clear,4.03,-1.939140910679902,30.05874630436268
CR00933,Kibagabaga,2020-03-18,08:04,Assault,Other,Victim,51,Clear,7.67,-1.9323177192158432,30.084433613434037
CR00934,Kigali CBD,2020-04-26,06:10,Robbery,Male,Suspect,60,Clear,6.7,-1.9461045556608096,30.055844637953985
CR00935,Kibagabaga,2022-01-25,02:06,Robbery,Female,Suspect,24,Cloudy,5.63,-1.9297622959022576,30.09007044262138
CR00936,Jali,2024-08-30,12:04,Vandalism,Female,Victim,57,Clear,2.42,-1.9035493524355125,30.099103915222557
CR00937,Nyarugenge,2021-08-10,15:15,Assault,Male,Suspect,30,Clear,7.81,-1.958558265346173,30.05098657269443
CR00938,Kimironko,2020-06-06,19:24,Vandalism,Male,Suspect,61,Clear,2.17,-1.9253231027934432,30.10955478581636
CR00939,Gacuriro,2023-08-13,13:50,Assault,Other,Victim,25,Clear,7.89,-1.919121964605488,30.08273069542748
CR00940,Nduba,2024-11-04,14:11,Vandalism,Other,Suspect,20,Stormy,2.03,-1.9074257415727487,30.0744745840876
CR00941,Gacuriro,2024-10-17,23:36,Vandalism,Male,Suspect,34,Cloudy,2.88,-1.90966021022636,30.081657124852402
CR00942,Kimisagara,2020-07-03,06:35,Theft,Other,Victim,37,Cloudy,2.81,-1.972455970375887,30.05094661781961
CR00943,Kimironko,2023-06-13,20:04,Theft,Male,Victim,69,Rainy,3.68,-1.9259579177211674,30.10819641299357
CR00944,Gacuriro,2023-05-01,22:24,Robbery,Other,Suspect,57,Cloudy,6.34,-1.921703276179255,30.09238199828055
CR00945,Gisozi,2022-11-04,02:13,Theft,Male,Suspect,38,Rainy,2.13,-1.9305737487878196,30.064195208333935
CR00946,Kigarama,2022-02-26,18:42,Robbery,Male,Victim,69,Cloudy,6.65,-1.974082411462089,30.103228788332046
CR00947,Masaka,2022-08-05,09:36,Robbery,Other,Victim,34,Rainy,6.0,-1.9696436174295902,30.133338121585986
CR00948,Muhima,2023-04-03,23:19,Assault,Male,Victim,53,Clear,7.46,-1.95741389610537,30.058465650008028
CR00949,Kanombe,2023-02-09,21:58,Robbery,Male,Victim,51,Rainy,5.17,-1.9646297789343459,30.134534005017255
CR00950,Kicukiro,2024-06-09,16:32,Robbery,Female,Victim,59,Clear,5.89,-1.96352228737811,30.10778643711529
CR00951,Remera,2024-02-22,07:35,Robbery,Male,Suspect,28,Cloudy,5.55,-1.94725490817477,30.09770304839593
CR00952,Nduba,2020-03-25,22:22,Theft,Other,Suspect,49,Rainy,2.4,-1.902149463119161,30.078866759761308
CR00953,Kicukiro,2022-07-10,08:37,Theft,Female,Victim,78,Clear,3.01,-1.9768943115262712,30.118072440924703
CR00954,Kicukiro,2024-07-16,11:24,Burglary,Other,Suspect,62,Rainy,4.35,-1.9658602300179047,30.110326908274068
CR00955,Masaka,2023-03-16,03:08,Vandalism,Female,Victim,48,Rainy,2.49,-1.9622528970283257,30.13225935187293
CR00956,Kimironko,2023-08-27,20:09,Assault,Other,Victim,24,Clear,7.68,-1.924021984270764,30.11116015354268
CR00957,Nyarugenge,2021-01-20,02:41,Burglary,Female,Suspect,15,Clear,4.01,-1.9567350385939324,30.043172047933727
CR00958,Nduba,2021-10-20,17:08,Robbery,Other,Victim,34,Rainy,5.55,-1.90663974629995,30.072609180705342
CR00959,Jali,2023-05-24,21:57,Robbery,Male,Victim,33,Stormy,5.7,-1.9031524995322124,30.093681151363025
CR00960,Kigali CBD,2022-09-01,05:32,Burglary,Male,Victim,55,Clear,4.68,-1.9516185415591503,30.05657994863564
CR00961,Rwezamenyo,2022-10-23,10:11,Assault,Other,Victim,33,Rainy,7.14,-1.970737644585676,30.024436947762833
CR00962,Nyarugenge,2020-11-04,10:46,Robbery,Female,Victim,64,Clear,6.39,-1.9626915551086492,30.0425885615542
CR00963,Kibagabaga,2020-05-06,11:34,Robbery,Female,Victim,72,Rainy,6.13,-1.9201541461310665,30.089637942454385
CR00964,Kigarama,2022-07-11,12:45,Theft,Male,Victim,76,Clear,2.93,-1.965704929002625,30.09849513500532
CR00965,Kacyiru,2020-07-30,21:05,Vandalism,Male,Victim,23,Clear,1.23,-1.9394754366137708,30.068142485691386
CR00966,Kimisagara,2024-07-18,22:48,Robbery,Male,Victim,29,Clear,5.18,-1.9794574988819527,30.0492819507313
CR00967,Nduba,2024-09-10,16:39,Vandalism,Female,Victim,69,Clear,2.46,-1.9108513312294961,30.067391350800595
CR00968,Kigali CBD,2021-12-04,23:42,Vandalism,Female,Victim,50,Clear,1.37,-1.9597772606730046,30.067408614109983
CR00969,Rusororo,2024-01-02,22:19,Vandalism,Male,Suspect,33,Rainy,2.18,-1.902990704609052,30.115262499841705
CR00970,Jali,2020-06-21,22:30,Robbery,Male,Suspect,26,Clear,6.93,-1.904085731338516,30.08894156416804
CR00971,Rusororo,2022-10-30,22:26,Robbery,Female,Suspect,56,Clear,6.53,-1.8965338652211987,30.122340011573748
CR00972,Kimironko,2023-08-16,02:59,Vandalism,Female,Victim,31,Rainy,2.58,-1.928859391890084,30.109189119777763
CR00973,Remera,2020-12-19,23:16,Burglary,Female,Victim,38,Cloudy,4.44,-1.9452767178485841,30.09952401234035
CR00974,Gacuriro,2020-03-21,00:03,Vandalism,Other,Victim,64,Rainy,1.75,-1.906313766011663,30.077668766991813
CR00975,Kicukiro,2021-05-22,05:31,Theft,Male,Suspect,60,Clear,2.16,-1.9803406551232499,30.119437475607178
CR00976,Muhima,2023-12-20,18:17,Robbery,Male,Victim,55,Cloudy,6.45,-1.945660650168109,30.058250740831177
CR00977,Rwezamenyo,2022-06-15,02:16,Assault,Female,Victim,78,Stormy,6.49,-1.9619055255677382,30.04031475822655
CR00978,Kicukiro,2022-06-18,00:37,Robbery,Female,Suspect,69,Clear,6.67,-1.9740488380163868,30.12145055745187
CR00979,Masaka,2022-12-09,07:11,Vandalism,Other,Suspect,76,Rainy,2.28,-1.9531750056019985,30.147736122769196
CR00980,Kacyiru,2022-12-06,02:33,Robbery,Female,Suspect,67,Clear,6.8,-1.922029104126855,30.06309991495919
CR00981,Masaka,2023-06-02,12:52,Vandalism,Female,Victim,57,Stormy,1.38,-1.968102440336092,30.143544395952496
CR00982,Kicukiro,2020-11-21,01:28,Assault,Other,Suspect,32,Clear,7.51,-1.9651997436761,30.10862121440445
CR00983,Niboye,2022-01-15,13:53,Assault,Other,Suspect,46,Cloudy,6.27,-1.9955628581679,30.09688755543558
CR00984,Jali,2022-02-02,20:07,Assault,Male,Victim,64,Rainy,6.11,-1.9096656152309957,30.08254265695296
CR00985,Nyamirambo,2021-08-02,07:30,Theft,Male,Suspect,68,Clear,3.41,-1.9803317535304137,30.04843665504181
CR00986,Kimisagara,2022-03-04,13:24,Theft,Other,Suspect,78,Rainy,2.36,-1.976921270053748,30.044653634633466
CR00987,Kanombe,2022-04-17,22:00,Vandalism,Female,Suspect,78,Clear,1.28,-1.9679812740117404,30.14442271365395
CR00988,Masaka,2024-05-05,09:33,Theft,Male,Victim,44,Clear,2.63,-1.9689645761604782,30.13657853402318
CR00989,Kimironko,2021-11-23,12:54,Burglary,Male,Suspect,64,Rainy,4.45,-1.917801476041889,30.116856695653404
CR00990,Muhima,2023-10-22,10:17,Assault,Female,Suspect,25,Clear,6.38,-1.9524990955223152,30.056740357520184
CR00991,Remera,2023-05-09,08:49,Assault,Female,Suspect,68,Rainy,7.77,-1.9379948002199596,30.109393139697477
CR00992,Kigarama,2020-04-17,13:49,Vandalism,Female,Suspect,43,Clear,1.35,-1.9777468769938564,30.093771758401886
CR00993,Gikondo,2024-06-04,14:11,Theft,Female,Victim,26,Rainy,2.59,-1.9693915290990927,30.071395050837182
CR00994,Muhima,2023-07-16,02:04,Assault,Other,Suspect,45,Rainy,7.4,-1.944056730002586,30.052387945817927
CR00995,Jali,2023-08-18,00:28,Robbery,Other,Victim,61,Clear,5.53,-1.8993825985242794,30.090219209325422
CR00996,Gisozi,2021-11-16,02:02,Theft,Female,Suspect,15,Rainy,2.98,-1.935510557598062,30.06491165318849
CR00997,Kimironko,2020-05-14,18:42,Robbery,Male,Suspect,41,Clear,6.16,-1.93299723853463,30.120003846458843
CR00998,Nduba,2021-11-06,18:07,Assault,Female,Victim,17,Clear,6.7,-1.9166872896798093,30.072472139942892
CR00999,Nyarugenge,2020-07-12,13:57,Assault,Male,Suspect,61,Cloudy,7.28,-1.957313747576037,30.041626153369133
CR01000,Rwezamenyo,2023-02-16,13:16,Robbery,Male,Victim,75,Rainy,5.9,-1.959636314745805,30.031818809548422
